HylemeID;SeqID;Hyleme;Hyleme-Type;Callaway Headings;Comment;Tale Title
1577;103;The young women tell [PER] to ask [PER] for her clothes.;single-point;;;
1578;103;[PER] refuses.;single-point;;;
1579;103;[The elder princess] and the group of young women leave [PER].;single-point;;;
1580;104;[PER] tries to grab her clothes from [PER].;single-point;The princess fights with the Isikqukqumadevu.;;
1581;104;[PER] fights [PER].;single-point;;;
1582;104;[PER] drags [PER] across the ground.;single-point;;;
1583;104;[PER] pulls [PER] into the water.;single-point;;;
1584;104;[PER] fights [PER] in the water.;single-point;;;
1585;104;[PER] does not win the fight.;durative-resultative;;;
1586;104;[PER] does not win the fight.;durative-resultative;;;
1587;104;[PER] is tired.;durative-resultative;;;
1588;104;[PER] is tired.;durative-resultative;;;
1589;104;[PER] falls asleep in the pool of water.;durative-resultative;;;
1590;104;[PER] is asleep.;durative-resultative;;;
1591;104;[PER] falls asleep in the pool of water.;durative-resultative;;;
1592;104;[PER] is asleep.;durative-resultative;;;
1593;105;[PER] is strong.;durative-constant;The Isikqukqumadevu goes to fetch assistance, and Uluthlazase escapes.;;
1594;105;[PER] leaves to get other [PER].;single-point;;;
1595;105;An animal comes to [PER].;single-point;;;
1596;105;The animal warns [PER].;single-point;;;
1597;105;The animal tells [PER] to run away.;single-point;;;
1598;105;[PER] grabs her clothes.;single-point;;;
1599;105;[PER] leaves for home.;single-point;;;
1600;106;[The young women return home.];single-point;The other girls deceive Uluthlazase's parents, and are killed .;;
1601;106;The young women claim that [PER] has become a woman. ;single-point;;;
1602;106;[PER] reaches home.;single-point;;;
1603;106;[PER] goes into her mother’s house.;single-point;;;
1604;106;[PER]’s mother is crying.;durative-initial;;;
1605;106;[PER]’s mother tells [PER] that the young women said she has become a woman.;single-point;;;
1606;106;[PER] tells her mother that the young women left her with [PER].;single-point;;;
1607;106;[PER]’s mother tells [PER]’s father that the young women left [PER] with [PER].;single-point;;;
1608;106;[PER]’s father prepares his assagai.;single-point;;;
1609;106;[PER]’s father corners the young women.;single-point;;;
1610;106;[PER]’s father tells the young women to show him [PER].;single-point;;;
1611;106;The young women laugh at the father [because he wants to see his daughter although she already reached womanhood].;single-point;;;
1612;106;[PER]’s father tells the young women to show him [PER].;single-point;;;
1613;106;The young women claim that [PER] has become a woman. ;single-point;;i.e. reached puberty;
1614;106;[PER]’s father becomes angry.;single-point;;;
1615;106;[PER]’s father fights with the young women.;single-point;;;
1616;106;[PER]’s father sees that [PER] is not in the hut.;single-point;;;
1617;106;[PER]’s father drags the young women outside.;single-point;;;
1618;106;[PER]’s father kills the young women.;single-point;;;
1619;106;[PER]’s father kills [PER].;single-point;;;
1620;106;The young women’s fathers asks why [PER]’s father killed their daughters.;single-point;;;
1621;106;[PER]’s father says that the young women [left [PER] to die].;single-point;;;
1622;106;[PER]’s father says that the young women left [PER] with [PER].;single-point;;;
1623;106;[PER]’s father shows the men [PER].;single-point;;;
1624;106;[PER] is not a woman.;durative-constant;;;
1625;107;[PER]’s father summons the nation.;single-point;The father summons the nation, and goes in quest of the Isikqukqumadevu.;;
1626;107;[PER]’s father tells the nation to catch [PER].;single-point;;;
1627;107;[PER] accompanies the nation.;single-point;;;
1628;107;[PER] leads them to the pool of water.;single-point;;;
1629;107;[PER] is enraged.;durative-resultative;;;
1630;107;The nation enters the water.;single-point;;;
1631;107;The nation draws [PER] out of the water.;single-point;;;
1632;107;The nation kills [PER].;single-point;;;
1633;107;[PER] is dead.;durative-resultative;;;
1634;108;All the young women come out of [PER]’s body. ;single-point;The damsels which the Isikqukqumadevu had devoured are recovered, and their fathers rejoice.;;
1635;108;The young women’s fathers give [[PER]’s father] cattle for their daughters’ return.;single-point;;;
1636;108;The young women’s fathers return home with their daughters.;single-point;;;
1637;109;[The king is happy about [PER]’s rescue.];single-point;Uluthlazase becomes queen.;;
1638;109;The young women’s fathers are grateful to the king.;single-point;;;
1639;109;The king slaughters cattle to make [PER] happy.;single-point;;;
1640;109;[PER] becomes queen.;durative-resultative;;;
1641;109;[PER] rules with [a council of] young girls.;durative-resultative;;;
1642;110;[PER] is large.;single-point;What the Isikqukqumadevu was like.;;
1643;110;[PER] is long.;single-point;;;
1644;110;[PER] is hairless.;single-point;;;
1645;110;[PER] swallows young girls.;single-point;;;
1646;110;[PER] does not eat young girls.;single-point;;i.e. does not chew them;
1647;111;[PER] is born.;single-point;;;Ulangalasenhla nolangalasenzantsi, ([PER] and Ulangalasenzantsi.)
1648;111;[PER] is born after [PER].;single-point;;;
1649;112;[PER]’s children are staying with [PER].;durative-initial;Ulangalasenzantsi goes to fetch his children: his way is obstructed by ten swollen rivers, which divide, and he passes onward.;;
1650;112;[[PER]’s children are held captive by [PER].];durative-initial;;;
1651;112;[[PER]’s children are the children of [PER]’s nation.];durative-constant;;;
1652;112;[[PER] is married to [PER] daughter.];single-point;;;
1653;112;[PER] wears an old garment.;durative-initial;;;
1654;112;[[PER] collects ten oxen.];single-point;;;
1655;112;[PER] leaves to fetch his children.;single-point;;;
1656;112;[[PER] takes his ten oxen with him.];single-point;;;
1657;112;[PER] arrives at a swollen river.;single-point;;;
1658;112;[PER] throws an ox into the river.;single-point;;;
1659;112;A gap opens in the river.;single-point;;;
1660;112;[PER] walks through the gap in the river.;single-point;;;
1661;112;[PER] arrives at another swollen river.;single-point;;;
1662;112;[PER] throws an ox into the river.;single-point;;;
1663;112;A gap opens in the river.;single-point;;;
1664;112;[PER] walks through the gap in the river.;single-point;;;
1665;112;[PER] arrives at a third swollen river.;single-point;;;
1666;112;[PER] throws an ox into the river.;single-point;;;
1667;112;A gap opens in the river.;single-point;;;
1668;112;[PER] walks through the gap in the river.;single-point;;;
1669;112;[PER] arrives at a fourth swollen river.;single-point;;;
1670;112;[PER] throws an ox into the river.;single-point;;;
1671;112;A gap opens in the river.;single-point;;;
1672;112;[PER] walks through the gap in the river.;single-point;;;
1673;112;[PER] arrives at a fifth swollen river.;single-point;;;
1674;112;[PER] throws an ox into the river.;single-point;;;
1675;112;A gap opens in the river.;single-point;;;
1676;112;[PER] walks through the gap in the river.;single-point;;;
1677;112;[PER] crosses ten swollen rivers.;single-point;;;
1678;112;[[PER] does not have any oxen left.];durative-resultative;;;
1679;113;[PER] reaches a spring.;single-point;He comes to a spring, and falls in with his daughter's child.;;
1680;113;Children are collecting reed at the spring.;durative-initial;;;
1681;113;One of the children looks familiar to [PER].;single-point;;;
1682;113;[PER] asks who the child is.;single-point;;;
1683;113;The child is the child of [PER] and [PER].;durative-constant;;;
1684;113;[[PER] is the daughter of [PER].];durative-constant;;;
1685;113;[The child is [PER]’s grandchild.];durative-constant;;;
1686;113;[PER] breaks the childs reed.;single-point;;;
1687;113;[PER] tells the child to get [PER].;single-point;;;
1688;113;[PER] tells the child to ask [PER] for help with the reed.;single-point;;;
1689;113;[The child leaves to fetch [PER].];single-point;;;
1690;113;[PER] arrives.;single-point;;;
1691;114;[PER] calls her child.;single-point;Ulangalasenzantsi makes himself known to his daughter.;;
1692;114;[PER] recognizes [PER].;single-point;;;
1693;114;[PER] tells [PER] that [PER] wants to kill him.;single-point;;;
1694;114;[PER] tells [PER] to tell [PER] he is [PER].;single-point;;;
1695;114;[PER] tells [PER] to tell [PER] she hired [PER] for her protection.;single-point;;;
1696;114;[PER] tells [PER] to tell [PER] [PER] is a foreigner.;single-point;;;
1697;114;[PER] asks [PER] what he is doing in her husband’s land.;single-point;;;
1698;114;[PER] asks [PER] what he will eat.;single-point;;;
1699;114;[PER] tells [PER] that the men in her husband’s land drink beer.;single-point;;;
1700;114;[PER] reminds [PER] that he only eats bread.;single-point;;;
1701;114;[PER] asks [PER] to make him stiff porridge.;single-point;;;
1702;114;[PER] asks [PER] to hide him in the house where the old women stay.;single-point;;;
1703;114;[PER] says that he needs to rest.;single-point;;;
1704;114;[PER] says that he will gather her and all the children of the nation after he rested.;single-point;;;
1705;114;[PER] says that he will kill [PER].;single-point;;;
1706;114;[[PER] conceals [PER].] ;single-point;;;
1707;114;[[PER] feeds [PER] with stiff porridge.] ;single-point;;;
1708;114;[[PER] hides [PER] in the old women’s house.] ;single-point;;;
1709;114;Three days pass.;single-point;;;
1710;115;[PER] leaves the house in the morning.;single-point;Ulangalasenzantsi appears openly to [PER].;;
1711;115;[PER] sees [PER].;single-point;;;
1712;115;[PER] asks who [PER] is.;single-point;;;
1713;115;[PER] tells [PER] who he is.;single-point;;;
1714;115;[PER] tells [PER] that he came to get his children.;single-point;;;
1715;115;[[PER] tells [PER] that he will not give [PER] the children.];single-point;;;
1716;115;[PER] tells [PER] that [PER] shall not get his children back.;single-point;;;
1717;116;[PER] gathers his army.;single-point;[PER] summons his soldiers, and orders them to kill Ulanga lasemcamts.;;
1718;116;[PER] tells his army to kill [PER].;single-point;;;
1719;116;The army throws their spears at [PER].;single-point;;;
1720;116;The spears do not reach [PER].;single-point;;;
1721;116;[The army cannot hurt [PER].];durative-constant;;;
1722;116;[[PER] does not die.];single-point;;;
1723;116;[PER] collects the spears.;single-point;;;
1724;116;[PER] gives the spears back to the army.;single-point;;;
1725;116;The army throws their spears at [PER].;single-point;;;
1726;116;The spears do not reach [PER].;single-point;;;
1727;116;[[PER] does not die.];single-point;;;
1728;116;[PER] admits that [PER] defeated him.;single-point;;;
1729;116;[PER] asks for his children back.;single-point;;;
1730;116;[PER] gives [PER] his children back.;single-point;;;
1731;116;[PER] leaves with his children.;single-point;;;
1732;117;[PER] sends his army after [PER].;single-point;[PER] sends his army after Ulangalasenzantsi.;;
1733;117;[PER] sends his army to kill [PER].;single-point;;;
1734;117;[PER] sends his army to kill the children.;single-point;;;
1735;117;[PER]’s army cannot reach [PER].;single-point;;;
1736;118;[PER] and his children reach a river.;single-point;They come to a flooded river, which divides, and allows them to pass.;;
1737;118;The river is large.;durative-constant;;;
1738;118;The river is red.;durative-constant;;;
1739;118;[[PER] has a royal rod.];durative-constant;;;
1740;118;[PER] raises his royal rod.;single-point;;;
